manufacturer,model,year,engine_power,fuel_type,transmission,odometr,price,region,description,price_category
Chevrolet,Matiz,2012.0,0.8,Benzin,Mexanika,150000,4102.0,Tashkent,"2012 yil,
                        
                                        0.8 l, Benzin, 150 000 km, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner",low
Chevrolet,Cobalt,2023.0,1.5,Benzin,Mexanika,3000,11800.0,Tashkent,"2023 yil,
                        
                                        1.5 l, Benzin, 3 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS, X…",high
Chevrolet,Captiva,2012.0,3.2,Benzin,Avtomat,105,12700.0,Navoi,"2012 yil,
                        
                                        3.2 l, Benzin, 105 km, Qora, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, O…",high
Chevrolet,Captiva,2012.0,3.2,Benzin,Avtomat,105,12700.0,Surkhandarya,"2012 yil,
                        
                                        3.2 l, Benzin, 105 km, Qora, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, O…",high
Ravon,Matiz,2015.0,0.8,Benzin,Mexanika,165000,5099.0,Surkhandarya,"2015 yil,
                        
                                        0.8 l, Benzin, 165 000 km, Sariq-yashil rang, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Harajati yoq. Qolhan m…",low
Chevrolet,Matiz,2005.0,0.8,Gaz-benzin,Mexanika,192000,2000.0,Fergana,"2005 yil,
                        
                                        0.8 l, Gaz-benzin, 192 000 km, Kumush rang, Hatchback, Uzatish qutisi Mexanika",low
Chevrolet,Matiz,2009.0,0.8,Benzin,Mexanika,299000,2524.0,Andijan,"2009 yil,
                        
                                        0.8 l, Benzin, 299 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner",low
Chevrolet,Nexia 2,2014.0,1.5,Benzin,Mexanika,102850,6000.0,Tashkent,"Kami bor
                                                    2014 yil,
                        
                                        1.5 l, Benzin, 102 850 km, Sedan, Uzatish qutisi Mexanika, Audiosistema",low
VAZ,(Lada) 2107,2009.0,1.6,Benzin,Mexanika,135000,4000.0,Tashkent,"2009 yil,
                        
                                        1.6 l, Benzin, 135 000 km, Olcha, Sedan, Uzatish qutisi Mexanika, Инжектор матор хамма ери зур орка багаж буткасини уй…",low
Daewoo,Labo,2005.0,1.2,Gaz-benzin,Mexanika,2963,4800.0,Tashkent,"2005 yil,
                        
                                        1.2 l, Gaz-benzin, 2 963 km, Oq, Pikup, Uzatish qutisi Mexanika, лабо сотилади метан газ харажати йок",low
Chevrolet,Malibu,2013.0,2.4,Gaz-benzin,Mexanika,129000,12000.0,Tashkent,"2013 yil,
                        
                                        2.4 l, Gaz-benzin, 129 000 km, Kulrang, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Lyuk, Tumanga qarsh…",high
Chevrolet,Captiva,2013.0,3.2,Benzin,Avtomat,83000,13300.0,Tashkent,"2013 yil,
                        
                                        3.2 l, Benzin, 83 000 km, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna…",high
Chevrolet,Cobalt,2020.0,1.5,Benzin,Avtomat,118000,11000.0,Tashkent,"2020 yil,
                        
                                        1.5 l, Benzin, 118 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi ch…",middle
Chevrolet,Nexia 2,2016.0,1.6,Benzin,Mexanika,104000,6800.0,Tashkent,"2016 yil,
                        
                                        1.6 l, Benzin, 104 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Audiosistema, Moshin polni radnoy",low
VAZ,(Lada) 2101,1980.0,1.3,Benzin,Mexanika,89000,2500.0,Tashkent,"1980 yil,
                        
                                        1.3 l, Benzin, 89 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yuradi soz mator karopka zadnimos yaxshi",low
Chevrolet,Lacetti,2009.0,1.6,Benzin,Avtomat,1600,7500.0,Tashkent,"2009 yil,
                        
                                        1.6 l, Benzin, 1 600 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Nexia 3,2020.0,1.5,Gaz-benzin,Mexanika,80000,7573.0,Navoi,"2020 yil,
                        
                                        1.5 l, Gaz-benzin, 80 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali…",middle
Mercedes-Maybach,S 600,2008.0,4.6,Benzin,Avtomat,140000,51000.0,Fergana,"2008 yil,
                        
                                        4.6 l, Benzin, 140 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Ута гузал мошин. Мотор каробка идеал холатда.140Минг ю…",high
Chevrolet,Malibu,2013.0,2.4,Benzin,Mexanika,214000,9466.0,Tashkent,"2013 yil,
                        
                                        2.4 l, Benzin, 214 000 km, Kumush rang, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chir…",middle
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Mexanika,240000,7800.0,Tashkent,"2018 yil,
                        
                                        1.5 l, Benzin, 240 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Markaziy qulf,…",middle
Chevrolet,Matiz,2009.0,0.8,Benzin,Mexanika,299000,2761.0,Tashkent,"2009 yil,
                        
                                        0.8 l, Benzin, 299 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Velyur, Audiosistema, Kon…",low
Chevrolet,Spark,2022.0,1.3,Gaz-benzin,Mexanika,55000,9500.0,Andijan,"Kami bor
                                                    2022 yil,
                        
                                        1.3 l, Gaz-benzin, 55 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audio…",middle
Chevrolet,Lacetti,2024.0,1.6,Benzin,Avtomat,700,16800.0,Tashkent,"2024 yil,
                        
                                        1.6 l, Benzin, 700 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar,…",high
Chevrolet,Lacetti,2010.0,1.8,Gaz-benzin,Avtomat,420000,6800.0,Samarkand,"2010 yil,
                        
                                        1.8 l, Gaz-benzin, 420 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",low
Chevrolet,Cobalt,2016.0,1.5,Benzin,Mexanika,200000,8519.0,Tashkent,"2016 yil,
                        
                                        1.5 l, Benzin, 200 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS,…",middle
Chevrolet,Matiz,2010.0,0.8,Benzin,Mexanika,300000,3400.0,Tashkent,"2010 yil,
                        
                                        0.8 l, Benzin, 300 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Техник холати яхши метан бензин",low
Chevrolet,Cobalt,2018.0,1.5,Benzin,Mexanika,170000,9466.0,Tashkent,"2018 yil,
                        
                                        1.5 l, Benzin, 170 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS,…",middle
Chevrolet,Captiva,2011.0,2.3,Benzin,Mexanika,190000,11500.0,Tashkent,"2011 yil,
                        
                                        2.3 l, Benzin, 190 000 km, Krossover, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Avtomat,123000,8800.0,Karakalpakstan,"2018 yil,
                        
                                        1.5 l, Benzin, 123 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Daewoo,Nexia,2005.0,1.5,Gaz-benzin,Mexanika,286007,4339.0,Tashkent,"2005 yil,
                        
                                        1.5 l, Gaz-benzin, 286 007 km, Oq, Sedan, Uzatish qutisi Mexanika, Xolati alo darajada xarajat yuq matoor xadovoylari…",low
Chevrolet,Malibu 2,2019.0,1.5,Gaz-benzin,Avtomat,24000,22876.0,Surkhandarya,"2019 yil,
                        
                                        1.5 l, Gaz-benzin, 24 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Farkop, Tom qopqog'i, Kenguryatnik, Kuzov to'plami,…",high
Chevrolet,Matiz,2013.0,1.0,Benzin,Mexanika,270000,4300.0,Navoi,"2013 yil,
                        
                                        1 l, Benzin, 270 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosistema, Konditsione…",low
Chevrolet,Gentra,2020.0,1.6,Gaz-benzin,Avtomat,145000,11500.0,Karakalpakstan,"Kami bor
                                                    2020 yil,
                        
                                        1.6 l, Gaz-benzin, 145 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chir…",high
Chevrolet,Cobalt,2024.0,1.5,Benzin,Avtomat,10,13500.0,Tashkent,"2024 yil,
                        
                                        1.5 l, Benzin, 10 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroqlar,…",high
Chevrolet,Matiz,2010.0,0.8,Benzin,Mexanika,98000,3879.0,Tashkent,"2010 yil,
                        
                                        0.8 l, Benzin, 98 000 km, Qora, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner, Metan2023 balon xadavo…",low
Chevrolet,Gentra,2021.0,1.8,Benzin,Mexanika,141000,11000.0,Tashkent,"2021 yil,
                        
                                        1.8 l, Benzin, 141 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gidr…",middle
Chevrolet,Nexia 2,2010.0,1.6,Gaz-benzin,Mexanika,270000,5000.0,Tashkent,"Kami bor
                                                    2010 yil,
                        
                                        1.6 l, Gaz-benzin, 270 000 km, Kulrang, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidrav…",low
Chevrolet,Nexia 2,2010.0,1.6,Gaz-benzin,Mexanika,270000,5000.0,Sirdarya,"Kami bor
                                                    2010 yil,
                        
                                        1.6 l, Gaz-benzin, 270 000 km, Kulrang, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidrav…",low
Daewoo,Nexia,2007.0,1.5,Gaz-benzin,Mexanika,565000,3800.0,Tashkent,"2007 yil,
                        
                                        1.5 l, Gaz-benzin, 565 000 km, Oq, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Gentra,2020.0,1.6,Benzin,Avtomat,145000,11500.0,Bukhara,"2020 yil,
                        
                                        1.6 l, Benzin, 145 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",high
Chevrolet,Spark,2010.0,1.0,Gaz-benzin,Avtomat,360000,5522.0,Tashkent,"2010 yil,
                        
                                        1 l, Gaz-benzin, 360 000 km, Hatchback, Uzatish qutisi Avtomat, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali r…",low
Chevrolet,Lacetti,2011.0,1.8,Benzin,Mexanika,150341,7900.0,Karakalpakstan,"2011 yil,
                        
                                        1.8 l, Benzin, 150 341 km, Delfin, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosiste…",middle
Chevrolet,Lacetti,2013.0,1.8,Benzin,Mexanika,840000,5600.0,Tashkent,"2013 yil,
                        
                                        1.8 l, Benzin, 840 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema…",low
Chevrolet,Spark,2010.0,1.0,Gaz-benzin,Avtomat,360000,5522.0,Tashkent,"2010 yil,
                        
                                        1 l, Gaz-benzin, 360 000 km, Hatchback, Uzatish qutisi Avtomat, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali r…",low
Chevrolet,Lacetti,2011.0,1.8,Benzin,Mexanika,150341,7900.0,Karakalpakstan,"2011 yil,
                        
                                        1.8 l, Benzin, 150 341 km, Delfin, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosiste…",middle
Chevrolet,Lacetti,2013.0,1.8,Benzin,Mexanika,840000,5600.0,Tashkent,"2013 yil,
                        
                                        1.8 l, Benzin, 840 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema…",low
Chevrolet,Gentra,2020.0,1.5,Gaz-benzin,Mexanika,107500,10100.0,Khorezm,"2020 yil,
                        
                                        1.5 l, Gaz-benzin, 107 500 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosiste…",middle
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,75000,12800.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Benzin, 75 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Spark,2010.0,1.3,Benzin,Mexanika,470,4400.0,Tashkent,"2010 yil,
                        
                                        1.3 l, Benzin, 470 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Tracker,2022.0,1.5,Benzin,Avtomat,33000,16700.0,Andijan,"2022 yil,
                        
                                        1.5 l, Benzin, 33 000 km, Qora, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Audiosistema, ABS,…",high
VAZ,(Lada) Niva,1981.0,1.6,Benzin,Mexanika,59045,2600.0,Fergana,"1981 yil,
                        
                                        1.6 l, Benzin, 59 045 km, Oq, Sedan, Uzatish qutisi Mexanika, naxadu mowina srowna sotiladi 2600$ boliwi",low
Chevrolet,Cobalt,2022.0,1.5,Gaz-benzin,Avtomat,27000,12700.0,Tashkent,"Kami bor
                                                    2022 yil,
                        
                                        1.5 l, Gaz-benzin, 27 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi…",high
Chevrolet,Matiz,2009.0,0.8,Gaz-benzin,Mexanika,350000,4000.0,Khorezm,"Kami bor
                                                    2009 yil,
                        
                                        0.8 l, Gaz-benzin, 350 000 km, Qora, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tonirovka, Duga, K…",low
Chevrolet,Malibu,2013.0,2.4,Benzin,Mexanika,260000,10900.0,Jizzakh,"2013 yil,
                        
                                        2.4 l, Benzin, 260 000 km, Delfin, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chi…",middle
Daewoo,Tico,2001.0,1.0,Gaz-benzin,Mexanika,350000,2500.0,Samarkand,"2001 yil,
                        
                                        1 l, Gaz-benzin, 350 000 km, Delfin, Sedan, Uzatish qutisi Mexanika, xolati alo propan gaz yangi mator wumka bolgan ta…",low
Chevrolet,Gentra,2023.0,1.8,Benzin,Mexanika,6000,13410.0,Tashkent,"2023 yil,
                        
                                        1.8 l, Benzin, 6 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema,…",high
Daewoo,Matiz,2009.0,0.8,Benzin,Mexanika,166666,3076.0,Tashkent,"Kami bor
                                                    2009 yil,
                        
                                        0.8 l, Benzin, 166 666 km, Oq, Hatchback, Uzatish qutisi Mexanika, Farkop, Yengil qotishmali disklar, Tom qopqog'i, To…",low
GAZ,21 (Volga),1958.0,2.3,Gaz-benzin,Mexanika,55555,2500.0,Samarkand,"1958 yil,
                        
                                        2.3 l, Gaz-benzin, 55 555 km, Qora, Sedan, Uzatish qutisi Mexanika, mator qilingan xadavoylari yaxshi rasxodi yuq mini…",low
Chevrolet,Tahoe,2022.0,5.3,Benzin,Avtomat,28000,69300.0,Surkhandarya,"Kami bor
                                                    2022 yil,
                        
                                        5.3 l, Benzin, 28 000 km, Qora, Yo‘ltanlamas, Uzatish qutisi Avtomat, Тахое 2022 28000км пробег родной краска",high
